#mc_id,pct_full,cell_generation,num_cells
41,1,4,11
41,1,5,10
41,1,6,8
41,1,7,9
41,1,8,12
41,1,9,5
41,1,10,3
41,1,11,1
42,0.25,1,1
42,0.25,2,3
42,0.25,3,6
42,0.25,4,5
42,0.25,5,1
42,0.5,2,3
42,0.5,3,4
42,0.5,4,9
42,0.5,5,9
42,0.5,6,6
42,0.5,7,1
42,0.75,2,3
42,0.75,3,3
42,0.75,4,5
42,0.75,5,12
42,0.75,6,9
42,0.75,7,9
42,0.75,8,6
42,0.75,9,1
42,1,4,2
42,1,5,5
42,1,6,13
42,1,7,16
42,1,8,13
42,1,9,11
42,1,10,4
43,0.25,0,1
43,0.25,1,4
43,0.25,2,6
43,0.25,3,4
43,0.25,4,1
43,0.5,0,1
43,0.5,1,4
43,0.5,2,10
43,0.5,3,9
43,0.5,4,5
43,0.5,5,3
43,0.75,0,1
43,0.75,1,4
43,0.75,2,11
43,0.75,3,13
43,0.75,4,13
43,0.75,5,5
43,0.75,6,1
43,1,0,1
43,1,1,3
43,1,2,10
43,1,3,15
43,1,4,17
43,1,5,10
43,1,6,6
43,1,7,1
43,1,8,1
44,0.25,1,3
44,0.25,2,7
44,0.25,3,5
44,0.25,4,1
44,0.5,1,2
44,0.5,2,8
44,0.5,3,13
44,0.5,4,7
44,0.5,5,2
44,0.75,1,2
44,0.75,2,8
44,0.75,3,14
44,0.75,4,16
44,0.75,5,6
44,0.75,6,2
44,1,2,8
44,1,3,14
44,1,4,18
44,1,5,17
44,1,6,5
44,1,7,2
45,0.25,0,1
45,0.25,1,3
45,0.25,2,6
45,0.25,3,5
45,0.25,4,1
45,0.5,0,1
45,0.5,1,2
45,0.5,2,9
45,0.5,3,11
45,0.5,4,8
45,0.5,5,1
45,0.75,0,1
45,0.75,1,2
45,0.75,2,5
45,0.75,3,13
45,0.75,4,17
45,0.75,5,8
45,0.75,6,2
45,1,0,1
45,1,2,1
45,1,3,7
45,1,4,14
45,1,5,21
45,1,6,16
45,1,7,4
46,0.25,0,1
46,0.25,1,3
46,0.25,2,4
46,0.25,3,5
46,0.25,4,3
46,0.5,0,1
46,0.5,1,4
46,0.5,2,5
46,0.5,3,9
46,0.5,4,8
46,0.5,5,4
46,0.5,6,1
46,0.75,1,4
46,0.75,2,6
46,0.75,3,7
46,0.75,4,10
46,0.75,5,10
46,0.75,6,8
46,0.75,7,2
46,0.75,8,1
46,1,1,3
46,1,2,5
46,1,3,9
46,1,4,5
46,1,5,9
46,1,6,14
46,1,7,9
46,1,8,8
46,1,9,2
47,0.25,2,4
47,0.25,3,7
47,0.25,4,4
47,0.25,5,1
47,0.5,2,4
47,0.5,3,8
47,0.5,4,11
47,0.5,5,7
47,0.5,6,2
47,0.75,2,3
47,0.75,3,6
47,0.75,4,14
47,0.75,5,18
47,0.75,6,5
47,0.75,7,2
47,1,3,5
47,1,4,9
47,1,5,25
47,1,6,20
47,1,7,4
47,1,8,1
48,0.25,0,1
48,0.25,1,4
48,0.25,2,6
48,0.25,3,4
48,0.25,4,1
48,0.5,1,1
48,0.5,2,7
48,0.5,3,12
48,0.5,4,9
48,0.5,5,3
48,0.75,2,8
48,0.75,3,12
48,0.75,4,14
48,0.75,5,12
48,0.75,6,2
48,1,2,2
48,1,3,4
48,1,4,16
48,1,5,14
48,1,6,12
48,1,7,12
48,1,8,4
49,0.25,1,4
49,0.25,2,7
49,0.25,3,4
49,0.25,4,1
49,0.5,1,3
49,0.5,2,10
49,0.5,3,11
49,0.5,4,6
49,0.5,5,2
49,0.75,1,2
49,0.75,2,11
49,0.75,3,16
49,0.75,4,12
49,0.75,5,5
49,0.75,6,2
49,1,1,2
49,1,2,9
49,1,3,17
49,1,4,20
49,1,5,9
49,1,6,6
49,1,7,1
50,0.25,0,1
50,0.25,1,4
50,0.25,2,6
50,0.25,3,4
50,0.25,4,1
50,0.5,0,1
50,0.5,1,4
50,0.5,2,8
50,0.5,3,11
50,0.5,4,7
50,0.5,5,1
50,0.75,0,1
50,0.75,1,4
50,0.75,2,8
50,0.75,3,15
50,0.75,4,14
50,0.75,5,5
50,0.75,6,1
50,1,0,1
50,1,1,3
50,1,2,6
50,1,3,13
50,1,4,18
50,1,5,15
50,1,6,7
50,1,7,1
51,0.25,0,1
51,0.25,1,4
51,0.25,2,5
51,0.25,3,4
51,0.25,4,2
51,0.5,0,1
51,0.5,1,5
51,0.5,2,9
51,0.5,3,8
51,0.5,4,6
51,0.5,5,3
51,0.75,0,1
51,0.75,1,3
51,0.75,2,10
51,0.75,3,12
51,0.75,4,12
51,0.75,5,7
51,0.75,6,2
51,0.75,7,1
51,1,0,1
51,1,1,2
51,1,2,8
51,1,3,10
51,1,4,17
51,1,5,14
51,1,6,7
51,1,7,3
51,1,8,1
51,1,9,1
52,0.25,0,1
52,0.25,1,4
52,0.25,2,6
52,0.25,3,5
52,0.5,0,1
52,0.5,1,4
52,0.5,2,7
52,0.5,3,10
52,0.5,4,8
52,0.5,5,2
52,0.75,0,1
52,0.75,1,2
52,0.75,2,7
52,0.75,3,16
52,0.75,4,10
52,0.75,5,9
52,0.75,6,3
52,1,0,1
52,1,2,2
52,1,3,3
52,1,4,5
52,1,5,9
52,1,6,20
52,1,7,13
52,1,8,7
52,1,9,4
53,0.25,0,1
53,0.25,1,3
53,0.25,2,7
53,0.25,3,4
53,0.25,4,1
53,0.5,1,4
53,0.5,2,8
53,0.5,3,11
53,0.5,4,8
53,0.5,5,1
53,0.75,1,3
53,0.75,2,9
53,0.75,3,14
53,0.75,4,13
53,0.75,5,7
53,0.75,6,2
53,1,1,1
53,1,2,3
53,1,3,9
53,1,4,16
53,1,5,22
53,1,6,10
53,1,7,3
54,0.25,1,2
54,0.25,2,5
54,0.25,3,7
54,0.25,4,2
54,0.5,1,1
54,0.5,2,4
54,0.5,3,11
54,0.5,4,11
54,0.5,5,4
54,0.5,6,1
54,0.75,2,3
54,0.75,3,9
54,0.75,4,15
54,0.75,5,13
54,0.75,6,6
54,0.75,7,2
54,1,3,3
54,1,4,10
54,1,5,14
54,1,6,17
54,1,7,15
54,1,8,5
55,0.25,0,1
55,0.25,1,4
55,0.25,2,6
55,0.25,3,4
55,0.25,4,1
55,0.5,0,1
55,0.5,1,4
55,0.5,2,9
55,0.5,3,10
55,0.5,4,5
55,0.5,5,3
55,0.75,0,1
55,0.75,1,4
55,0.75,2,9
55,0.75,3,13
55,0.75,4,12
55,0.75,5,7
55,0.75,6,2
55,1,0,1
55,1,1,4
55,1,2,8
55,1,3,9
55,1,4,16
55,1,5,14
55,1,6,9
55,1,7,2
55,1,8,1
56,0.25,0,1
56,0.25,1,4
56,0.25,2,6
56,0.25,3,4
56,0.25,4,1
56,0.5,0,1
56,0.5,1,3
56,0.5,2,9
56,0.5,3,11
56,0.5,4,7
56,0.5,5,1
56,0.75,1,2
56,0.75,2,10
56,0.75,3,14
56,0.75,4,13
56,0.75,5,8
56,0.75,6,1
56,1,2,4
56,1,3,9
56,1,4,13
56,1,5,14
56,1,6,16
56,1,7,8
57,0.25,0,1
57,0.25,1,4
57,0.25,2,6
57,0.25,3,4
57,0.25,4,1
57,0.5,0,1
57,0.5,1,4
57,0.5,2,8
57,0.5,3,12
57,0.5,4,6
57,0.5,5,1
57,0.75,0,1
57,0.75,1,4
57,0.75,2,9
57,0.75,3,15
57,0.75,4,13
57,0.75,5,5
57,0.75,6,1
57,1,0,1
57,1,1,3
57,1,2,5
57,1,3,13
57,1,4,19
57,1,5,12
57,1,6,9
57,1,7,2
58,0.25,0,1
58,0.25,1,4
58,0.25,2,6
58,0.25,3,4
